id,user,uid,version,changeset,timestamp 
32105848,abDoug,3789884,3,42756902,2016-10-09T15:42:30Z
32105875,Zippanova,31437,5,16471365,2013-06-08T17:08:07Z
32105877,arming_telenav,4827171,4,47063096,2017-03-22T09:40:36Z
32105879,oanac2_telenav,4827272,6,46361725,2017-02-24T09:18:14Z
32105903,MuzikMachine,1820014,6,20775176,2014-02-25T17:39:17Z
32105915,JamesBadger,901180,4,48108968,2017-04-25T04:14:38Z
32105925,arming_telenav,4827171,5,48334100,2017-05-02T12:31:36Z
32105927,abDoug,3789884,10,44720066,2016-12-28T02:19:10Z
32105954,simonap_telenav,4827180,7,46438125,2017-02-27T10:12:43Z
32105972,abDoug,3789884,6,47819698,2017-04-15T17:17:20Z
32106040,abDoug,3789884,8,43986966,2016-11-27T16:33:11Z
32106054,Zippanova,31437,3,14483648,2013-01-01T05:42:45Z
32106060,MuzikMachine,1820014,5,29190545,2015-03-02T04:21:42Z
32106063,marinad_telenav,3277198,10,44541885,2016-12-20T13:57:11Z
32106065,abDoug,3789884,7,47954879,2017-04-19T23:37:17Z
32106074,AKC,64065,4,5667641,2010-09-03T04:59:02Z
32106075,simonap_telenav,4827180,4,46807383,2017-03-13T09:52:10Z
32106138,simonap_telenav,4827180,5,46490661,2017-03-01T10:45:05Z
32106148,Silvermane,186339,4,3736725,2010-01-28T16:20:22Z
32106153,MuzikMachine,1820014,3,29190545,2015-03-02T04:21:42Z
32106173,Zippanova,31437,3,15068204,2013-02-17T19:19:54Z
32106182,abDoug,3789884,6,47583121,2017-04-09T03:06:08Z
32106278,Silvermane,186339,4,3679733,2010-01-22T02:39:10Z
32106288,abDoug,3789884,5,48212303,2017-04-28T00:31:01Z
32106330,Zippanova,31437,4,16489401,2013-06-09T23:06:03Z
32106352,Meliora Cogito,2776568,9,30088125,2015-04-09T09:33:57Z
32106361,abDoug,3789884,7,49422065,2017-06-10T14:35:39Z
32106375,lorandr_telenav,4973384,6,49295322,2017-06-06T06:40:23Z
32106380,Zippanova,31437,5,17509729,2013-08-26T03:48:46Z
32106383,abDoug,3789884,5,42218329,2016-09-17T01:23:04Z
32106402,abDoug,3789884,6,43904800,2016-11-23T20:20:26Z
32106407,Zippanova,31437,4,16210291,2013-05-20T15:52:03Z
32106441,Silvermane,186339,4,3732332,2010-01-27T23:16:58Z
32106452,Zippanova,31437,3,14924064,2013-02-05T18:44:29Z
32106473,abDoug,3789884,4,42308683,2016-09-20T20:33:03Z
32106529,Silvermane,186339,3,3736725,2010-01-28T16:19:11Z
32106550,vimagode,173225,2,4689142,2010-05-13T18:20:31Z
32106564,abDoug,3789884,5,44011959,2016-11-28T17:00:56Z
32106570,simonap_telenav,4827180,4,46642107,2017-03-07T06:09:05Z
32106579,abDoug,3789884,4,42630547,2016-10-04T13:55:58Z
32106586,arming_telenav,4827171,4,47045242,2017-03-21T16:48:33Z
32106606,abDoug,3789884,4,45301670,2017-01-19T16:26:17Z
32106638,rzach,420565,8,15818111,2013-04-22T00:20:38Z
32106717,Wynndale,118262,3,4560998,2010-04-29T20:02:14Z
32106745,abDoug,3789884,5,47443207,2017-04-04T13:45:38Z
32106768,lorandr_telenav,4973384,4,49293454,2017-06-06T05:08:06Z
32106800,danstante,697591,4,11825601,2012-06-07T14:17:22Z
32106812,Silvermane,186339,3,3756199,2010-01-31T03:29:20Z
32106818,Zippanova,31437,2,16472882,2013-06-08T18:54:24Z
32106826,Zippanova,31437,4,18204698,2013-10-05T23:37:20Z
32106862,Silvermane,186339,4,3732332,2010-01-28T00:11:21Z
32106876,abDoug,3789884,11,48947742,2017-05-24T13:22:45Z
32106880,Zippanova,31437,5,16187517,2013-05-19T00:50:42Z
32106881,abDoug,3789884,3,47954879,2017-04-19T23:37:18Z
32106894,Zippanova,31437,4,14974929,2013-02-10T01:37:40Z
32106915,simonap_telenav,4827180,8,46075363,2017-02-14T10:46:22Z
32106929,Silvermane,186339,20,50164318,2017-07-10T01:38:12Z
32106934,andrewpmk,1679,9,21311079,2014-03-25T19:06:10Z
32106946,Meliora Cogito,2776568,6,30079646,2015-04-09T03:53:53Z
32106949,abDoug,3789884,8,47802663,2017-04-15T03:47:12Z
32107012,abDoug,3789884,5,45332109,2017-01-20T17:21:01Z
32107025,abDoug,3789884,4,47825679,2017-04-15T21:45:22Z
32107027,Silvermane,186339,3,3724950,2010-01-27T04:09:42Z
32107073,gabis_telenav,2929338,4,40180361,2016-06-21T13:01:47Z
32107081,abDoug,3789884,5,47583148,2017-04-09T03:10:25Z
32107094,danstante,697591,3,20938370,2014-03-05T20:52:46Z
32107102,Zippanova,31437,3,16484769,2013-06-09T16:39:27Z
32107114,abDoug,3789884,6,42003394,2016-09-08T12:49:17Z
32107115,alester,307202,6,20569875,2014-02-15T04:48:38Z
32107131,Zippanova,31437,6,10695732,2012-02-15T19:48:42Z
32107160,kartler175,834127,6,35190892,2015-11-09T12:37:29Z
32107170,JamesBadger,901180,5,21036254,2014-03-10T23:00:51Z
32107242,Zippanova,31437,4,15084049,2013-02-19T00:44:44Z
32107246,alester,307202,4,20569875,2014-02-15T04:48:42Z
32107260,JamesBadger,901180,4,21408782,2014-03-30T21:05:18Z
32107267,alester,307202,3,20569875,2014-02-15T04:49:25Z
32107275,alester,307202,5,20569875,2014-02-15T04:49:12Z
32107306,Zippanova,31437,3,16489401,2013-06-09T23:06:02Z
32107316,petrar_telenav,4940486,3,44364270,2016-12-13T06:48:10Z
32107321,geobase_stevens,92209,1,805885,2009-03-14T17:45:52Z
32107337,Bootprint,76077,4,47970514,2017-04-20T12:38:51Z
32107344,Zippanova,31437,3,17543840,2013-08-27T20:11:13Z
32107346,abDoug,3789884,7,47444122,2017-04-04T14:22:08Z
32107348,simonap_telenav,4827180,7,46438125,2017-02-27T10:12:43Z
32107387,Silvermane,186339,3,3732332,2010-01-27T23:59:04Z
32107410,andrewpmk,1679,9,21209865,2014-03-20T13:18:13Z
32107433,arming_telenav,4827171,5,47470868,2017-04-05T09:57:51Z
32107469,JamesBadger,901180,10,21638048,2014-04-12T01:13:23Z
32107490,Silvermane,186339,2,3563816,2010-01-07T18:19:53Z
32107491,Zippanova,31437,5,14557083,2013-01-06T22:56:17Z
32107505,lorandr_telenav,4973384,6,49136917,2017-05-31T13:48:51Z
32107536,Zippanova,31437,8,15254133,2013-03-05T05:07:29Z
32107544,Silvermane,186339,4,3550050,2010-01-05T23:37:11Z
32107590,Zippanova,31437,4,16197704,2013-05-19T18:29:23Z
32107609,abDoug,3789884,3,47443207,2017-04-04T13:45:38Z
32107614,arming_telenav,4827171,3,47044106,2017-03-21T15:52:27Z
32107619,marinad_telenav,3277198,4,44901977,2017-01-04T16:00:19Z
32107641,lorandr_telenav,4973384,4,49194012,2017-06-02T11:47:00Z
32154171,petrar_telenav,4940486,5,44364288,2016-12-13T06:49:31Z
32157577,abDoug,3789884,11,42765671,2016-10-10T00:41:15Z
32164342,lorandr_telenav,4973384,6,49091535,2017-05-30T04:49:00Z
32164597,abDoug,3789884,3,42765485,2016-10-10T00:31:29Z
32164648,MuzikMachine,1820014,7,51153926,2017-08-15T22:18:57Z
32167836,marinad_telenav,3277198,8,44785794,2016-12-30T14:38:14Z
32169774,MuzikMachine,1820014,8,33557758,2015-08-24T20:51:33Z
32172383,MuzikMachine,1820014,7,33557758,2015-08-24T20:51:33Z
32176806,Zippanova,31437,3,13160685,2012-09-18T18:59:35Z
32176923,MuzikMachine,1820014,7,51153926,2017-08-15T22:19:06Z
32176985,abDoug,3789884,5,47130628,2017-03-24T17:44:22Z
32178066,MuzikMachine,1820014,21,51153926,2017-08-15T22:19:07Z
32179792,arming_telenav,4827171,6,48589909,2017-05-11T11:54:42Z
32180647,MuzikMachine,1820014,12,51153926,2017-08-15T22:18:49Z
32181444,alester,307202,11,20570235,2014-02-15T05:49:35Z
32184363,lorandr_telenav,4973384,5,47098800,2017-03-23T14:50:35Z
32184609,simonap_telenav,4827180,17,45973321,2017-02-10T13:07:38Z
32185758,arming_telenav,4827171,2,47097050,2017-03-23T13:23:14Z
32186988,MuzikMachine,1820014,9,51153926,2017-08-15T22:18:53Z
32187613,abDoug,3789884,5,42765485,2016-10-10T00:31:29Z
32188044,abDoug,3789884,5,49402375,2017-06-09T16:32:23Z
32193708,abDoug,3789884,7,41850321,2016-09-01T14:23:25Z
32194510,MuzikMachine,1820014,12,51153926,2017-08-15T22:18:55Z
32765652,abDoug,3789884,9,43381797,2016-11-03T15:22:36Z
32765712,rw__,19492,2,73427,2009-04-02T20:56:49Z
32765755,abDoug,3789884,3,41967405,2016-09-06T21:36:49Z
32866590,Silvermane,186339,5,3724950,2010-01-27T03:51:18Z
32866597,abDoug,3789884,6,43406273,2016-11-04T17:47:00Z
32867044,abDoug,3789884,8,42378194,2016-09-23T15:49:07Z
32867112,Silvermane,186339,9,3664089,2010-01-20T05:07:19Z
32867301,marinad_telenav,3277198,11,44785615,2016-12-30T14:30:28Z
32867306,Zippanova,31437,10,16197704,2013-05-19T19:32:10Z
32867498,MuzikMachine,1820014,7,51153926,2017-08-15T22:18:48Z
32867520,abDoug,3789884,20,45090065,2017-01-11T23:03:18Z
32867523,Zippanova,31437,11,14748203,2013-01-22T17:49:22Z
32867524,Zippanova,31437,11,14748203,2013-01-22T17:49:22Z
32867536,abDoug,3789884,10,47444754,2017-04-04T14:40:51Z
32867550,abDoug,3789884,6,40545673,2016-07-07T15:52:18Z
32867586,abDoug,3789884,23,42405820,2016-09-24T14:21:50Z
32867625,abDoug,3789884,11,42218258,2016-09-17T01:12:32Z
32867686,Zippanova,31437,6,16382853,2013-06-01T20:33:33Z
32868111,JamesBadger,901180,2,21563193,2014-04-08T01:28:48Z
32868249,andrewpmk,1679,6,21220687,2014-03-21T02:10:54Z
32868252,abDoug,3789884,8,40581885,2016-07-08T17:27:50Z
32868495,andrewpmk,1679,4,21210707,2014-03-20T14:16:59Z
32868525,Zippanova,31437,7,18204698,2013-10-05T23:35:18Z
32868598,marinad_telenav,3277198,5,44902307,2017-01-04T16:17:06Z
32868820,simonap_telenav,4827180,19,45973321,2017-02-10T13:07:38Z
32879990,Silvermane,186339,7,3724950,2010-01-27T04:12:39Z
32880229,allid,1854273,3,19611359,2013-12-24T03:16:48Z
32883002,Zippanova,31437,3,14440158,2012-12-28T15:46:31Z
32883025,Zippanova,31437,7,17509729,2013-08-26T03:48:41Z
32891088,bluenose823,367169,2,6293106,2010-11-05T04:27:51Z
32891155,kpgokeef,2029784,8,22116609,2014-05-04T00:48:25Z
32892205,abDoug,3789884,11,48321351,2017-05-02T01:40:13Z
32892206,Zippanova,31437,4,15725112,2013-04-14T14:22:14Z
32892247,Zippanova,31437,4,15316957,2013-03-10T16:15:23Z
32892528,simonap_telenav,4827180,4,46437730,2017-02-27T10:00:16Z
32895614,Silvermane,186339,6,3672278,2010-01-21T05:56:09Z
32895636,abDoug,3789884,6,41085066,2016-07-28T12:43:51Z
32895859,andrewpmk,1679,8,26753010,2014-11-13T10:33:47Z
32895874,abDoug,3789884,6,48323808,2017-05-02T05:37:16Z
32895926,Silvermane,186339,5,3563816,2010-01-07T17:58:35Z
32895947,Zippanova,31437,17,19350271,2013-12-08T23:34:38Z
32896070,Zippanova,31437,5,17842337,2013-09-15T00:13:22Z
32896076,Zippanova,31437,5,17842337,2013-09-15T00:13:22Z
32896098,Zippanova,31437,4,15715400,2013-04-13T18:47:22Z
32896205,lorandr_telenav,4973384,2,49129967,2017-05-31T09:36:26Z
32896286,abDoug,3789884,10,42759267,2016-10-09T17:39:20Z
32896388,simonap_telenav,4827180,17,46491024,2017-03-01T11:00:31Z
32910856,abDoug,3789884,8,47972305,2017-04-20T13:39:42Z
32911883,Kurly,967832,39,44760762,2016-12-29T15:46:59Z
33105380,rzach,420565,11,12447331,2012-07-23T09:55:12Z
33105383,rzach,420565,6,12447331,2012-07-23T09:55:12Z
33105393,JamesBadger,901180,4,21409234,2014-03-30T21:34:13Z
33105395,JamesBadger,901180,5,21409234,2014-03-30T21:34:13Z
33105398,cgu66,152289,7,14765226,2013-01-24T07:05:25Z
33105403,kpgokeef,2029784,3,21738885,2014-04-16T21:55:35Z
33105414,rzach,420565,3,12447331,2012-07-23T09:55:12Z
33105418,mdaines,104685,1,497185,2009-04-13T02:10:39Z
33262317,kpgokeef,2029784,5,21738885,2014-04-16T21:55:35Z
33262323,rzach,420565,5,12191136,2012-07-11T22:59:46Z
33262334,JamesBadger,901180,4,21036356,2014-03-10T23:09:14Z
33262345,Tailchaser,5725799,6,48108321,2017-04-25T03:36:52Z
33262346,sbrown,361745,5,35453940,2015-11-20T04:39:41Z
33262347,Tailchaser,5725799,9,48102309,2017-04-24T20:25:21Z
33262348,allid,1854273,4,19626476,2013-12-25T08:17:03Z
33262349,Tailchaser,5725799,10,48100271,2017-04-24T19:07:07Z
33262356,ryandrake,1214881,4,14919139,2013-02-05T08:37:55Z
33287980,andrewpmk,1679,3,26222633,2014-10-20T20:47:59Z
33287991,andrewpmk,1679,4,26222633,2014-10-20T20:47:59Z
33287996,andrewpmk,1679,6,26222633,2014-10-20T20:47:57Z
33300271,lorandr_telenav,4973384,10,47225979,2017-03-28T11:53:37Z
33300273,abDoug,3789884,6,47727123,2017-04-13T01:02:46Z
33300275,abDoug,3789884,4,47727123,2017-04-13T01:02:46Z
33300276,abDoug,3789884,4,44015474,2016-11-28T19:16:44Z
33300278,abDoug,3789884,3,44015531,2016-11-28T19:18:33Z
33300279,abDoug,3789884,2,44015474,2016-11-28T19:16:44Z
33300281,abDoug,3789884,3,44015474,2016-11-28T19:16:44Z
33300283,marinad_telenav,3277198,14,44873494,2017-01-03T14:59:03Z
33300286,sbrown,361745,3,35451445,2015-11-20T00:47:00Z
33300288,simonap_telenav,4827180,18,46361760,2017-02-24T09:19:34Z
33503523,marinad_telenav,3277198,12,43944952,2016-11-25T14:02:23Z
33503524,f00bar,350549,5,14724633,2013-01-20T18:49:03Z
33503525,andrewpmk,1679,2,21310914,2014-03-25T18:57:39Z
33531108,JamesBadger,901180,4,47977412,2017-04-20T16:33:59Z
33531167,xybot,70696,5,8209207,2011-05-21T18:12:25Z
33613351,abDoug,3789884,7,50085643,2017-07-06T13:43:55Z
33613352,abDoug,3789884,4,50085643,2017-07-06T13:43:55Z
34925884,Iggy,8236,2,3411287,2009-12-20T04:00:06Z
35090324,Iggy,8236,3,3486435,2009-12-29T23:49:03Z
35090325,Iggy,8236,3,3486435,2009-12-29T23:49:05Z
35090326,Iggy,8236,6,7169080,2011-02-02T21:33:06Z
35090327,Iggy,8236,6,7169080,2011-02-02T21:33:05Z
35090329,Iggy,8236,3,3486435,2009-12-29T23:49:00Z
35090330,Iggy,8236,4,3525391,2010-01-03T05:21:15Z
35090332,abDoug,3789884,4,47802874,2017-04-15T04:00:38Z
35090335,abDoug,3789884,4,46869280,2017-03-15T13:35:12Z
35090336,Iggy,8236,4,7169080,2011-02-02T21:33:06Z
35090337,Iggy,8236,5,7169025,2011-02-02T21:28:25Z
35090338,Iggy,8236,4,7169080,2011-02-02T21:33:06Z
35090339,abDoug,3789884,5,47802663,2017-04-15T03:47:13Z
35090345,abDoug,3789884,11,46869280,2017-03-15T13:35:12Z
35090406,JamesBadger,901180,3,21638048,2014-04-12T01:13:24Z
35090407,Kevo,40964,4,44162721,2016-12-04T17:51:41Z
35110682,abDoug,3789884,4,41050544,2016-07-26T23:21:25Z
35110697,abDoug,3789884,4,41050544,2016-07-26T23:21:25Z
35193320,abDoug,3789884,11,47845577,2017-04-16T18:36:49Z
35799686,Mungewell,23880,1,1483139,2009-06-11T05:19:06Z
35799687,Mungewell,23880,1,1483139,2009-06-11T05:19:07Z
35799688,Zippanova,31437,2,19078392,2013-11-23T18:33:02Z
35799689,abDoug,3789884,4,50809438,2017-08-03T13:30:03Z
35799690,abDoug,3789884,2,50809438,2017-08-03T13:30:02Z
35799691,Mungewell,23880,1,1483139,2009-06-11T05:19:07Z
35799692,abDoug,3789884,2,44908399,2017-01-04T20:41:11Z
35799694,Zippanova,31437,2,18986863,2013-11-19T03:52:05Z
35799695,Zippanova,31437,2,18986863,2013-11-19T03:52:05Z
35799845,Zippanova,31437,2,18986863,2013-11-19T03:52:05Z
35799853,abDoug,3789884,4,44903822,2017-01-04T17:30:16Z
35799859,abDoug,3789884,6,47583220,2017-04-09T03:23:33Z
35927370,abDoug,3789884,5,40146430,2016-06-20T00:06:29Z
35927372,abDoug,3789884,8,39151602,2016-05-06T20:29:01Z
35927374,abDoug,3789884,4,44711227,2016-12-27T17:10:59Z
35927375,Jason Reid,7774,1,1510002,2009-06-14T03:20:39Z
35927376,abDoug,3789884,10,48480801,2017-05-07T17:34:21Z
35927377,abDoug,3789884,2,39268707,2016-05-12T14:24:51Z
35927378,kartler175,834127,4,43404959,2016-11-04T16:45:28Z
35927379,Jason Reid,7774,1,1510002,2009-06-14T03:20:39Z
35927380,JamesBadger,901180,3,22545840,2014-05-25T16:14:10Z
35927381,Jason Reid,7774,1,1510002,2009-06-14T03:20:39Z
35927382,shellguard,650783,6,46825688,2017-03-13T22:33:28Z
35927383,JamesBadger,901180,3,22545840,2014-05-25T16:14:10Z
35927386,JamesBadger,901180,3,22544377,2014-05-25T14:39:51Z
35927387,Jason Reid,7774,1,1510002,2009-06-14T03:20:40Z
35927388,JamesBadger,901180,3,22545531,2014-05-25T15:51:14Z
35927389,JamesBadger,901180,3,22544377,2014-05-25T14:39:51Z
35927390,JamesBadger,901180,2,22544377,2014-05-25T14:39:52Z
35927391,JamesBadger,901180,3,22544377,2014-05-25T14:39:52Z
35927392,JamesBadger,901180,2,21824865,2014-04-20T22:05:18Z
35927393,JamesBadger,901180,4,49036793,2017-05-28T03:59:29Z
35927394,JamesBadger,901180,4,49036793,2017-05-28T03:59:29Z
35927395,JamesBadger,901180,5,49036793,2017-05-28T03:59:29Z
35927396,JamesBadger,901180,4,49036793,2017-05-28T03:59:29Z
36326546,abDoug,3789884,6,43986463,2016-11-27T16:10:09Z
36326548,abDoug,3789884,9,39479545,2016-05-22T02:01:48Z
36326551,Zippanova,31437,8,19110834,2013-11-25T15:12:26Z
36326552,abDoug,3789884,2,43986106,2016-11-27T15:53:53Z
36326576,abDoug,3789884,6,47957916,2017-04-20T03:43:09Z
36326585,Zippanova,31437,8,12910577,2012-08-29T20:49:16Z
36326586,Zippanova,31437,9,14817716,2013-01-28T05:59:35Z
36326589,Mungewell,23880,2,1551101,2009-06-18T04:17:46Z
36326591,alester,307202,3,20570235,2014-02-15T05:49:47Z
36326604,rzach,420565,3,12632022,2012-08-06T11:34:25Z
36326610,rzach,420565,3,12632022,2012-08-06T11:34:25Z
36326612,rzach,420565,3,12632022,2012-08-06T11:34:26Z
36326613,Zippanova,31437,4,12910577,2012-08-29T20:55:54Z
36368562,Zippanova,31437,13,15715400,2013-04-13T18:15:32Z
36368870,abDoug,3789884,20,49319912,2017-06-06T21:53:08Z
36368880,marinad_telenav,3277198,16,44208657,2016-12-06T12:53:47Z
36369003,abDoug,3789884,12,47944636,2017-04-19T16:19:11Z
36370022,arming_telenav,4827171,6,47222999,2017-03-28T08:52:59Z
36415072,abDoug,3789884,18,49319992,2017-06-06T21:58:07Z
36415117,abDoug,3789884,20,50809818,2017-08-03T13:43:33Z
36419778,abDoug,3789884,3,44878866,2017-01-03T18:43:20Z
36420164,Antos,5188455,4,45619602,2017-01-29T13:00:47Z
36420407,Zippanova,31437,2,18986863,2013-11-19T03:52:05Z
36420721,abDoug,3789884,2,42248283,2016-09-18T14:19:59Z
36421128,abDoug,3789884,3,48244879,2017-04-29T03:28:18Z
36421716,abDoug,3789884,2,48209109,2017-04-27T21:07:48Z
36421862,abDoug,3789884,3,48203301,2017-04-27T18:14:21Z
36870212,andrewpmk,1679,4,21173919,2014-03-18T13:15:55Z
36870213,abDoug,3789884,7,49270727,2017-06-05T13:33:10Z
37056705,Yves Dorfsman,71416,1,1682988,2009-06-29T22:55:00Z
37348786,abDoug,3789884,19,45332797,2017-01-20T17:58:40Z
37355449,simonap_telenav,4827180,6,44182367,2016-12-05T12:46:07Z
37355450,simonap_telenav,4827180,3,44182367,2016-12-05T12:46:07Z
37355539,abDoug,3789884,9,44720400,2016-12-28T02:55:38Z
37355550,abDoug,3789884,9,44707115,2016-12-27T14:13:13Z
37355580,simonap_telenav,4827180,9,43940838,2016-11-25T10:08:38Z
37355852,Calgary Guru,1085121,24,16517406,2013-06-11T23:19:13Z
37355856,abDoug,3789884,11,45951043,2017-02-09T16:05:47Z
37355891,Sundance,239998,17,31508317,2015-05-27T16:43:36Z
37355932,abDoug,3789884,5,47825227,2017-04-15T21:22:43Z
37355933,abDoug,3789884,14,47825227,2017-04-15T21:22:42Z
37355987,Zippanova,31437,18,25011640,2014-08-25T18:57:52Z
37356014,Zippanova,31437,8,25011640,2014-08-25T18:57:53Z
37356263,abDoug,3789884,11,47672127,2017-04-11T21:57:44Z
37356303,CodeTech,349814,21,26541618,2014-11-04T06:04:20Z
37356641,Zippanova,31437,8,18829533,2013-11-11T06:21:07Z
37356683,abDoug,3789884,10,47944840,2017-04-19T16:27:06Z
37356685,yurasi,3526564,2,40583983,2016-07-08T17:49:48Z
37356686,calfarome,2511706,4,41277553,2016-08-05T22:08:04Z
37356688,abDoug,3789884,9,47825227,2017-04-15T21:22:42Z
37552912,abDoug,3789884,10,47973022,2017-04-20T14:03:32Z
37552914,simonap_telenav,4827180,5,45783189,2017-02-03T16:24:19Z
37552915,simonap_telenav,4827180,7,46642107,2017-03-07T06:09:05Z
37552916,simonap_telenav,4827180,3,44175351,2016-12-05T07:48:16Z
37552917,simonap_telenav,4827180,2,44230622,2016-12-07T09:37:20Z
37552918,abDoug,3789884,4,47944840,2017-04-19T16:27:06Z
37552919,simonap_telenav,4827180,2,44175351,2016-12-05T07:48:16Z
37552920,simonap_telenav,4827180,5,44175474,2016-12-05T07:53:23Z
37552923,marinad_telenav,3277198,6,44873787,2017-01-03T15:12:18Z
37552965,abDoug,3789884,4,42163909,2016-09-15T04:43:52Z
37625341,sbrown,361745,9,22884260,2014-06-12T07:44:43Z
37692187,Silvermane,186339,31,48438358,2017-05-05T21:21:15Z
37693609,Silvermane,186339,22,48438358,2017-05-05T21:21:14Z
37879446,simonap_telenav,4827180,7,46513521,2017-03-02T06:17:24Z
37879447,Zippanova,31437,5,14277965,2012-12-15T02:54:57Z
37879451,marinad_telenav,3277198,13,44276683,2016-12-09T08:47:05Z
37879453,simonap_telenav,4827180,7,46513521,2017-03-02T06:17:24Z
37879454,Zippanova,31437,5,15492121,2013-03-25T14:31:49Z
37879457,abDoug,3789884,5,44859812,2017-01-03T01:11:11Z
38848648,rzach,420565,3,12501108,2012-07-26T16:16:34Z
39258727,Zippanova,31437,3,14494492,2013-01-02T02:14:39Z
39258728,abDoug,3789884,4,42988103,2016-10-18T16:30:13Z
39316332,andrewpmk,1679,3,21173919,2014-03-18T13:16:01Z
39316333,andrewpmk,1679,3,26222633,2014-10-20T20:47:58Z
39423553,MuzikMachine,1820014,10,51188952,2017-08-16T22:29:57Z
39423554,Ronald Allan Drilon,995394,4,16641202,2013-06-21T09:46:12Z
39423555,abDoug,3789884,13,45090368,2017-01-11T23:19:16Z
39423556,dannykath,2226712,6,37744425,2016-03-10T20:15:11Z
39423557,abDoug,3789884,21,44733963,2016-12-28T15:37:51Z
39423558,abDoug,3789884,5,40558579,2016-07-08T00:15:53Z
